Country,Year,Value,hash
CZE,1998,70.8,8a6e18
CZE,1999,70.6,8a6e18
CZE,2000,69.9,8a6e18
CZE,2001,69.5,8a6e18
CZE,2002,69.4,8a6e18
CZE,2003,68.8,8a6e18
CZE,2004,68.5,8a6e18
CZE,2005,68.7,8a6e18
CZE,2006,68.6,8a6e18
CZE,2007,68.4,8a6e18
CZE,2008,68.2,8a6e18
CZE,2009,68.3,8a6e18
CZE,2010,68,8a6e18
CZE,2011,67.5,8a6e18
CZE,2012,67.8,8a6e18
DEU,1995,69.5,11a7a5
DEU,1996,69.3,11a7a5
DEU,1997,69.2,11a7a5
DEU,1998,69.3,11a7a5
DEU,1999,68.3,11a7a5
DEU,2000,67.7,11a7a5
DEU,2001,67.3,11a7a5
DEU,2002,66.5,11a7a5
DEU,2003,65.5,11a7a5
DEU,2004,66,11a7a5
DEU,2005,66.6,11a7a5
DEU,2006,66.6,11a7a5
DEU,2007,66.7,11a7a5
DEU,2008,66.6,11a7a5
DEU,2009,66.5,11a7a5
DEU,2010,66.3,11a7a5
DEU,2011,66.5,11a7a5
DEU,2012,66.4,11a7a5
DJI,1995,66,2c702b
DJI,1996,66.1,2c702b
DJI,1997,66.2,2c702b
DJI,1998,66.3,2c702b
DJI,1999,66.4,2c702b
DJI,2000,66.4,2c702b
DJI,2001,66.4,2c702b
DJI,2002,66.3,2c702b
DJI,2003,66.2,2c702b
DJI,2004,66.2,2c702b
DJI,2005,66.1,2c702b
DJI,2006,66.2,2c702b
DJI,2007,66.2,2c702b
DJI,2008,66.3,2c702b
DJI,2009,66.5,2c702b
DJI,2010,66.7,2c702b
DJI,2011,67,2c702b
DJI,2012,67.3,2c702b
DNK,1995,73,d2310a
DNK,1996,72.9,d2310a
DNK,1997,73.2,d2310a
DNK,1998,71.8,d2310a
DNK,1999,72.7,d2310a
DNK,2000,71.7,d2310a
DNK,2001,71.3,d2310a
DNK,2002,72.1,d2310a
DNK,2003,71.7,d2310a
DNK,2004,72,d2310a
DNK,2005,71.4,d2310a
DNK,2006,71.6,d2310a
DNK,2007,71.1,d2310a
DNK,2008,71.3,d2310a
DNK,2009,70.2,d2310a
DNK,2010,69.1,d2310a
DNK,2011,68.5,d2310a
DNK,2012,67.5,d2310a
DOM,1995,82.9,61f6f4
DOM,1996,82.4,61f6f4
DOM,1997,81.8,61f6f4
DOM,1998,81.2,61f6f4
DOM,1999,80.6,61f6f4
DOM,2000,80.1,61f6f4
DOM,2001,80.3,61f6f4
DOM,2002,80.3,61f6f4
DOM,2003,80.5,61f6f4
DOM,2004,80.6,61f6f4
DOM,2005,80.5,61f6f4
DOM,2006,80.3,61f6f4
DOM,2007,80.1,61f6f4
DOM,2008,79.7,61f6f4
DOM,2009,79.5,61f6f4
DOM,2010,78.9,61f6f4
DOM,2011,78.8,61f6f4
DOM,2012,78.7,61f6f4
DZA,1995,77.5,5787a1
DZA,1996,78,5787a1
DZA,1997,77.2,5787a1
DZA,1998,76.5,5787a1
DZA,1999,75.8,5787a1
DZA,2000,75.2,5787a1
DZA,2001,74.6,5787a1
DZA,2002,74,5787a1
DZA,2003,73.4,5787a1
DZA,2004,72.9,5787a1
DZA,2005,72.5,5787a1
DZA,2006,72,5787a1
DZA,2007,71.5,5787a1
DZA,2008,71.1,5787a1
DZA,2009,70.7,5787a1
DZA,2010,71.1,5787a1
DZA,2011,71.5,5787a1
DZA,2012,71.9,5787a1
EAE,1995,83.4145,689f56
EAE,1996,83.3776,689f56
EAE,1997,83.0834,689f56
EAE,1998,82.6497,689f56
EAE,1999,82.6239,689f56
EAE,2000,82.2337,689f56
EAE,2001,81.8136,689f56
EAE,2002,81.2976,689f56
EAE,2003,80.8106,689f56
EAE,2004,80.3625,689f56
EAE,2005,79.7831,689f56
EAE,2006,79.3785,689f56
EAE,2007,79.0714,689f56
EAE,2008,78.8234,689f56
EAE,2009,78.5694,689f56
EAE,2010,78.3204,689f56
EAE,2011,78.4488,689f56
EAE,2012,78.605,689f56
EAM,1995,79.8,3d36c1
EAM,1996,79.6,3d36c1
EAM,1997,79.2,3d36c1
EAM,1998,78.5,3d36c1
EAM,1999,78.6,3d36c1
EAM,2000,78.6,3d36c1
EAM,2001,78.8,3d36c1
EAM,2002,78.9,3d36c1
EAM,2003,78.5,3d36c1
EAM,2004,78.2,3d36c1
EAM,2005,77.6,3d36c1
EAM,2006,77.4,3d36c1
EAM,2007,77.1,3d36c1
EAM,2008,76.8,3d36c1
EAM,2009,76.4,3d36c1
EAM,2010,76.1,3d36c1
EAM,2011,75.8,3d36c1
EAM,2012,75.6,3d36c1
ECE,1995,68.7873,82746a
ECE,1996,68.3898,82746a
ECE,1997,67.8593,82746a
ECE,1998,67.528,82746a
ECE,1999,67.8277,82746a
ECE,2000,67.4937,82746a
ECE,2001,66.9058,82746a
ECE,2002,66.5779,82746a
ECE,2003,66.4812,82746a
ECE,2004,66.6019,82746a
ECE,2005,66.7555,82746a
ECE,2006,66.8125,82746a
ECE,2007,67.0327,82746a
ECE,2008,67.2992,82746a
ECE,2009,67.1435,82746a
ECE,2010,67.0593,82746a
ECE,2011,67.1391,82746a
ECE,2012,67.242,82746a
ECM,1995,69.9,2f8ac6
ECM,1996,69.2,2f8ac6
ECM,1997,68.4,2f8ac6
ECM,1998,69.1,2f8ac6
ECM,1999,68.2,2f8ac6
ECM,2000,67.9,2f8ac6
ECM,2001,67.3,2f8ac6
ECM,2002,66.9,2f8ac6
ECM,2003,67.3,2f8ac6
ECM,2004,66.9,2f8ac6
ECM,2005,67.3,2f8ac6
ECM,2006,67.8,2f8ac6
ECM,2007,68.2,2f8ac6
ECM,2008,68.2,2f8ac6
ECM,2009,67.7,2f8ac6
ECM,2010,67.4,2f8ac6
ECM,2011,67.5,2f8ac6
ECM,2012,67.2,2f8ac6
ECU,1995,83.8,9db34b
ECU,1996,83.8,9db34b
ECU,1997,83.8,9db34b
ECU,1998,83.8,9db34b
ECU,1999,83.8,9db34b
ECU,2000,83.8,9db34b
ECU,2001,86.5,9db34b
ECU,2002,85.4,9db34b
ECU,2003,84.2,9db34b
ECU,2004,84.7,9db34b
ECU,2005,84.7,9db34b
ECU,2006,85.8,9db34b
ECU,2007,84.1,9db34b
ECU,2008,83.3,9db34b
ECU,2009,82.5,9db34b
ECU,2010,82.5,9db34b
ECU,2011,82.6,9db34b
ECU,2012,82.6,9db34b
EGY,1995,72.7,4.78E+64
EGY,1996,72.5,4.78E+64
EGY,1997,72.2,4.78E+64
EGY,1998,71.8,4.78E+64
EGY,1999,74,4.78E+64
EGY,2000,73.1,4.78E+64
EGY,2001,71.7,4.78E+64
EGY,2002,71.8,4.78E+64
EGY,2003,73.1,4.78E+64
EGY,2004,74.4,4.78E+64
EGY,2005,75.5,4.78E+64
EGY,2006,73.2,4.78E+64
EGY,2007,73.4,4.78E+64
EGY,2008,73.6,4.78E+64
EGY,2009,73.9,4.78E+64
EGY,2010,74.1,4.78E+64
EGY,2011,74.3,4.78E+64
EGY,2012,74.6,4.78E+64
ERI,1995,92.1,057f62
ERI,1996,91.9,057f62
ERI,1997,91.7,057f62
ERI,1998,91.4,057f62
ERI,1999,91.1,057f62
ERI,2000,90.6,057f62
ERI,2001,90.4,057f62
ERI,2002,90,057f62
ERI,2003,89.7,057f62
ERI,2004,89.5,057f62
ERI,2005,89.4,057f62
ERI,2006,89.4,057f62
ERI,2007,89.4,057f62
ERI,2008,89.4,057f62
ERI,2009,89.5,057f62
ERI,2010,89.7,057f62
ERI,2011,89.7,057f62
ERI,2012,89.8,057f62
ESP,1995,65,ff7cbd
ESP,1996,65.1,ff7cbd
ESP,1997,65,ff7cbd
ESP,1998,65.3,ff7cbd
ESP,1999,65.5,ff7cbd
ESP,2000,66.1,ff7cbd
ESP,2001,65.5,ff7cbd
ESP,2002,66,ff7cbd
ESP,2003,66.7,ff7cbd
ESP,2004,67.3,ff7cbd
ESP,2005,68,ff7cbd
ESP,2006,68.3,ff7cbd
ESP,2007,68.4,ff7cbd
ESP,2008,68.6,ff7cbd
ESP,2009,67.7,ff7cbd
ESP,2010,67.3,ff7cbd
ESP,2011,66.8,ff7cbd
ESP,2012,66.5,ff7cbd
EST,1995,71,e56d6e
EST,1996,70.4,e56d6e
EST,1997,69.8,e56d6e
EST,1998,69.6,e56d6e
EST,1999,67.6,e56d6e
EST,2000,66.7,e56d6e
EST,2001,66.5,e56d6e
EST,2002,65.2,e56d6e
EST,2003,67.3,e56d6e
EST,2004,66.9,e56d6e
EST,2005,65.4,e56d6e
EST,2006,67.7,e56d6e
EST,2007,69,e56d6e
EST,2008,69.6,e56d6e
EST,2009,68.8,e56d6e
EST,2010,67.6,e56d6e
EST,2011,68.5,e56d6e
EST,2012,68.7,e56d6e
ETH,1995,90.3,edf343
ETH,1996,90.4,edf343
ETH,1997,90.4,edf343
ETH,1998,90.3,edf343
ETH,1999,90.3,edf343
ETH,2000,90.4,edf343
ETH,2001,90.5,edf343
ETH,2002,90.7,edf343
ETH,2003,90.8,edf343
ETH,2004,90.8,edf343
ETH,2005,90.9,edf343
ETH,2006,90.7,edf343
ETH,2007,90.5,edf343
ETH,2008,90.2,edf343
ETH,2009,89.9,edf343
ETH,2010,89.7,edf343
ETH,2011,89.5,edf343
ETH,2012,89.4,edf343
FIN,1995,67.1,2081fe
FIN,1996,66.8,2081fe
FIN,1997,66,2081fe
FIN,1998,66.2,2081fe
FIN,1999,66.8,2081fe
FIN,2000,67.1,2081fe
FIN,2001,67.2,2081fe
FIN,2002,66.6,2081fe
FIN,2003,66.2,2081fe
FIN,2004,65.6,2081fe
FIN,2005,65.4,2081fe
FIN,2006,66,2081fe
FIN,2007,66,2081fe
FIN,2008,66.5,2081fe
FIN,2009,64.8,2081fe
FIN,2010,64.6,2081fe
FIN,2011,64.8,2081fe
FIN,2012,64.3,2081fe
FJI,1995,79.8,72412c
FJI,1996,79,72412c
FJI,1997,78.2,72412c
FJI,1998,77.4,72412c
FJI,1999,76.6,72412c
FJI,2000,76,72412c
FJI,2001,75.5,72412c
FJI,2002,75.1,72412c
FJI,2003,74.8,72412c
FJI,2004,74.4,72412c
FJI,2005,73.8,72412c
FJI,2006,73,72412c
FJI,2007,72.1,72412c
FJI,2008,72,72412c
FJI,2009,72,72412c
FJI,2010,72,72412c
FJI,2011,72,72412c
FJI,2012,72,72412c
FRA,1995,63.3,21408a
FRA,1996,63.7,21408a
FRA,1997,63.3,21408a
FRA,1998,63.1,21408a
FRA,1999,63.1,21408a
FRA,2000,62.9,21408a
FRA,2001,62.5,21408a
FRA,2002,62.7,21408a
FRA,2003,62.7,21408a
FRA,2004,62.6,21408a
FRA,2005,62.4,21408a
FRA,2006,62.2,21408a
FRA,2007,62,21408a
FRA,2008,62,21408a
FRA,2009,62.1,21408a
FRA,2010,62,21408a
FRA,2011,61.6,21408a
FRA,2012,61.8,21408a
GAB,1995,68.3,8433a2
GAB,1996,67.8,8433a2
GAB,1997,67.4,8433a2
GAB,1998,66.9,8433a2
GAB,1999,66.5,8433a2
GAB,2000,66.1,8433a2
GAB,2001,65.6,8433a2
GAB,2002,65.2,8433a2
GAB,2003,64.8,8433a2
GAB,2004,64.4,8433a2
GAB,2005,64.1,8433a2
GAB,2006,64.2,8433a2
GAB,2007,64.3,8433a2
GAB,2008,64.4,8433a2
GAB,2009,64.6,8433a2
GAB,2010,64.7,8433a2
GAB,2011,64.9,8433a2
GAB,2012,65.1,8433a2
GBR,1995,71.1,47bc5f
GBR,1996,70.9,47bc5f
GBR,1997,70.7,47bc5f
GBR,1998,70.3,47bc5f
GBR,1999,70.4,47bc5f
GBR,2000,70.4,47bc5f
GBR,2001,69.7,47bc5f
GBR,2002,69.6,47bc5f
GBR,2003,69.9,47bc5f
GBR,2004,69.4,47bc5f
GBR,2005,69.3,47bc5f
GBR,2006,69.7,47bc5f
GBR,2007,69.6,47bc5f
GBR,2008,69.7,47bc5f
GBR,2009,69.2,47bc5f
GBR,2010,68.6,47bc5f
GBR,2011,68.6,47bc5f
GBR,2012,68.8,47bc5f
GEA,1995,76.7379,fab3e4
GEA,1996,76.5051,fab3e4
GEA,1997,76.2655,fab3e4
GEA,1998,76.0621,fab3e4
GEA,1999,75.878,fab3e4
GEA,2000,75.6514,fab3e4
GEA,2001,75.5186,fab3e4
GEA,2002,75.2831,fab3e4
GEA,2003,75.1124,fab3e4
GEA,2004,75.0062,fab3e4
GEA,2005,74.9616,fab3e4
GEA,2006,74.9633,fab3e4
GEA,2007,74.9452,fab3e4
GEA,2008,74.9475,fab3e4
GEA,2009,74.7859,fab3e4
GEA,2010,74.6881,fab3e4
GEA,2011,74.6638,fab3e4
GEA,2012,74.7463,fab3e4
GEM,1995,77,fc8b09
GEM,1996,76.7,fc8b09
GEM,1997,76.1,fc8b09
GEM,1998,76,fc8b09
GEM,1999,75.8,fc8b09
GEM,2000,75.4,fc8b09
GEM,2001,75.7,fc8b09
GEM,2002,75.1,fc8b09
GEM,2003,74.8,fc8b09
GEM,2004,74.8,fc8b09
GEM,2005,75.2,fc8b09
GEM,2006,75.4,fc8b09
GEM,2007,75.6,fc8b09
GEM,2008,75.5,fc8b09
GEM,2009,75.5,fc8b09
GEM,2010,75.4,fc8b09
GEM,2011,75.5,fc8b09
GEM,2012,75.5,fc8b09
GEO,1995,74.9,e9602b
GEO,1996,75.2,e9602b
GEO,1997,75.3,e9602b
GEO,1998,75.3,e9602b
GEO,1999,75.2,e9602b
GEO,2000,74,e9602b
GEO,2001,75.7,e9602b
GEO,2002,73.8,e9602b
GEO,2003,74.8,e9602b
GEO,2004,73.2,e9602b
GEO,2005,73.3,e9602b
GEO,2006,73.2,e9602b
GEO,2007,73.1,e9602b
GEO,2008,73.3,e9602b
GEO,2009,73.7,e9602b
GEO,2010,73.9,e9602b
GEO,2011,74.3,e9602b
GEO,2012,74.7,e9602b
GHA,1995,74.1,52af54
GHA,1996,74.6,52af54
GHA,1997,75.1,52af54
GHA,1998,75.6,52af54
GHA,1999,76.1,52af54
GHA,2000,76.6,52af54
GHA,2001,75.7,52af54
GHA,2002,74.8,52af54
GHA,2003,73.8,52af54
GHA,2004,72.8,52af54
GHA,2005,71.7,52af54
GHA,2006,70.6,52af54
GHA,2007,70.7,52af54
GHA,2008,70.7,52af54
GHA,2009,70.8,52af54
GHA,2010,70.9,52af54
GHA,2011,71.1,52af54
GHA,2012,71.2,52af54
GIN,1995,78.6,7c02ce
GIN,1996,78.6,7c02ce
GIN,1997,78.5,7c02ce
GIN,1998,78.5,7c02ce
GIN,1999,78.5,7c02ce
GIN,2000,78.4,7c02ce
GIN,2001,78.4,7c02ce
GIN,2002,78.4,7c02ce
GIN,2003,78.4,7c02ce
GIN,2004,78.4,7c02ce
GIN,2005,78.3,7c02ce
GIN,2006,78.3,7c02ce
GIN,2007,78.3,7c02ce
GIN,2008,78.3,7c02ce
GIN,2009,78.3,7c02ce
GIN,2010,78.3,7c02ce
GIN,2011,78.3,7c02ce
GIN,2012,78.3,7c02ce
GLE,1995,79.7932,b08b82
GLE,1996,79.6039,b08b82
GLE,1997,79.3706,b08b82
GLE,1998,79.0948,b08b82
GLE,1999,79.0598,b08b82
GLE,2000,78.7692,b08b82
GLE,2001,78.4691,b08b82
GLE,2002,78.2077,b08b82
GLE,2003,77.965,b08b82
GLE,2004,77.8349,b08b82
GLE,2005,77.7158,b08b82
GLE,2006,77.4933,b08b82
GLE,2007,77.2761,b08b82
GLE,2008,77.1413,b08b82
GLE,2009,76.8716,b08b82
GLE,2010,76.6675,b08b82
GLE,2011,76.6984,b08b82
GLE,2012,76.8278,b08b82
GMB,1995,84.8,887d35
GMB,1996,84.5,887d35
GMB,1997,84.2,887d35
GMB,1998,83.9,887d35
GMB,1999,83.7,887d35
GMB,2000,83.6,887d35
GMB,2001,83.5,887d35
GMB,2002,83.4,887d35
GMB,2003,83.4,887d35
GMB,2004,83.5,887d35
GMB,2005,83.5,887d35
GMB,2006,83.5,887d35
GMB,2007,83.5,887d35
GMB,2008,83.4,887d35
GMB,2009,83.3,887d35
GMB,2010,83.2,887d35
GMB,2011,83.1,887d35
GMB,2012,83,887d35
GNB,1995,78.8,96834
GNB,1996,78.9,96834
GNB,1997,79,96834
GNB,1998,78.4,96834
GNB,1999,78.4,96834
GNB,2000,78.5,96834
GNB,2001,78.5,96834
GNB,2002,78.4,96834
GNB,2003,78.4,96834
GNB,2004,78.4,96834
GNB,2005,78.5,96834
GNB,2006,78.5,96834
GNB,2007,78.4,96834
GNB,2008,78.4,96834
GNB,2009,78.4,96834
GNB,2010,78.4,96834
GNB,2011,78.4,96834
GNB,2012,78.5,96834
GNQ,1995,93.3,6d5329
GNQ,1996,93.4,6d5329
GNQ,1997,93.5,6d5329
GNQ,1998,93.4,6d5329
GNQ,1999,93.4,6d5329
GNQ,2000,93.2,6d5329
GNQ,2001,93.1,6d5329
GNQ,2002,92.9,6d5329
GNQ,2003,92.8,6d5329
GNQ,2004,92.6,6d5329
GNQ,2005,92.5,6d5329
GNQ,2006,92.4,6d5329
GNQ,2007,92.3,6d5329
GNQ,2008,92.3,6d5329
GNQ,2009,92.3,6d5329
GNQ,2010,92.3,6d5329
GNQ,2011,92.3,6d5329
GNQ,2012,92.3,6d5329
GRC,1995,66.1,c97496
GRC,1996,66.2,c97496
GRC,1997,65.7,c97496
GRC,1998,65.8,c97496
GRC,1999,65.4,c97496
GRC,2000,65.3,c97496
GRC,2001,64.4,c97496
GRC,2002,64.6,c97496
GRC,2003,64.8,c97496
GRC,2004,64.8,c97496
GRC,2005,64.7,c97496
GRC,2006,65,c97496
GRC,2007,64.8,c97496
GRC,2008,64.9,c97496
GRC,2009,64.7,c97496
GRC,2010,64.4,c97496
GRC,2011,63.3,c97496
GRC,2012,62.6,c97496
GTM,1995,86.9,afd3f2
GTM,1996,86.8,afd3f2
GTM,1997,86.6,afd3f2
GTM,1998,86.3,afd3f2
GTM,1999,86.1,afd3f2
GTM,2000,86,afd3f2
GTM,2001,86,afd3f2
GTM,2002,85.9,afd3f2
GTM,2003,86,afd3f2
GTM,2004,85.9,afd3f2
GTM,2005,87.4,afd3f2
GTM,2006,88.5,afd3f2
GTM,2007,88.1,afd3f2
GTM,2008,88,afd3f2
GTM,2009,88.2,afd3f2
GTM,2010,88.2,afd3f2
GTM,2011,88.2,afd3f2
GTM,2012,88.2,afd3f2
GUY,1995,81.3,be1aba
GUY,1996,81.2,be1aba
GUY,1997,81.2,be1aba
GUY,1998,81.2,be1aba
GUY,1999,81.3,be1aba
GUY,2000,81.4,be1aba
GUY,2001,81.4,be1aba
GUY,2002,81.5,be1aba
GUY,2003,81.6,be1aba
GUY,2004,81.7,be1aba
GUY,2005,81.8,be1aba
GUY,2006,81.8,be1aba
GUY,2007,81.8,be1aba
GUY,2008,81.8,be1aba
GUY,2009,81.6,be1aba
GUY,2010,81.4,be1aba
GUY,2011,81.2,be1aba
GUY,2012,80.9,be1aba
HIA,1995,73.522,a87929
HIA,1996,73.168,a87929
HIA,1997,72.822,a87929
HIA,1998,72.618,a87929
HIA,1999,72.438,a87929
HIA,2000,72.346,a87929
HIA,2001,72.102,a87929
HIA,2002,71.924,a87929
HIA,2003,71.772,a87929
HIA,2004,71.756,a87929
HIA,2005,71.756,a87929
HIA,2006,71.942,a87929
HIA,2007,72.11,a87929
HIA,2008,72.132,a87929
HIA,2009,71.776,a87929
HIA,2010,71.566,a87929
HIA,2011,71.48,a87929
HIA,2012,71.6,a87929
HIM,1995,71.3,e91e1b
HIM,1996,71.2,e91e1b
HIM,1997,71.3,e91e1b
HIM,1998,71.8,e91e1b
HIM,1999,71.9,e91e1b
HIM,2000,71.8,e91e1b
HIM,2001,71.8,e91e1b
HIM,2002,71.7,e91e1b
HIM,2003,70.8,e91e1b
HIM,2004,71.3,e91e1b
HIM,2005,71.4,e91e1b
HIM,2006,71.6,e91e1b
HIM,2007,71.1,e91e1b
HIM,2008,71.7,e91e1b
HIM,2009,70.6,e91e1b
HIM,2010,69.8,e91e1b
HIM,2011,69.3,e91e1b
HIM,2012,69.5,e91e1b
HND,1995,87.2,2334f5
HND,1996,87.8,2334f5
HND,1997,87.9,2334f5
HND,1998,88.4,2334f5
HND,1999,89,2334f5
HND,2000,88,2334f5
HND,2001,87,2334f5
HND,2002,85.6,2334f5
HND,2003,84.8,2334f5
HND,2004,83.9,2334f5
HND,2005,83.7,2334f5
HND,2006,83.3,2334f5
HND,2007,83,2334f5
HND,2008,82.9,2334f5
HND,2009,83,2334f5
HND,2010,82.9,2334f5
HND,2011,82.9,2334f5
HND,2012,82.9,2334f5
HRV,1995,66.1,49a6fe
HRV,1996,65.4,49a6fe
HRV,1997,64.8,49a6fe
HRV,1998,64.1,49a6fe
HRV,1999,63.6,49a6fe
HRV,2000,63,49a6fe
HRV,2001,62,49a6fe
HRV,2002,60.8,49a6fe
HRV,2003,61,49a6fe
HRV,2004,62,49a6fe
HRV,2005,61.3,49a6fe
HRV,2006,60.1,49a6fe
HRV,2007,61.2,49a6fe
HRV,2008,60.7,49a6fe
HRV,2009,59.8,49a6fe
HRV,2010,59.1,49a6fe
HRV,2011,59.2,49a6fe
HRV,2012,58.5,49a6fe
HTI,1995,73.5,8ed3e4
HTI,1996,72.6,8ed3e4
HTI,1997,71.7,8ed3e4
HTI,1998,70.7,8ed3e4
HTI,1999,69.8,8ed3e4
HTI,2000,69,8ed3e4
HTI,2001,69,8ed3e4
HTI,2002,69,8ed3e4
HTI,2003,69.1,8ed3e4
HTI,2004,69.3,8ed3e4
HTI,2005,69.5,8ed3e4
HTI,2006,69.6,8ed3e4
HTI,2007,69.8,8ed3e4
HTI,2008,70,8ed3e4
HTI,2009,70.2,8ed3e4
HTI,2010,70.5,8ed3e4
HTI,2011,70.7,8ed3e4
HTI,2012,70.8,8ed3e4
HUN,1995,59.2,49cfca
HUN,1996,58.5,49cfca
HUN,1997,57.6,49cfca
HUN,1998,56.6,49cfca
HUN,1999,57.7,49cfca
HUN,2000,58,49cfca
HUN,2001,57.8,49cfca
HUN,2002,57.6,49cfca
HUN,2003,58.1,49cfca
HUN,2004,57.9,49cfca
HUN,2005,58.3,49cfca
HUN,2006,58.9,49cfca
HUN,2007,58.9,49cfca
HUN,2008,58.4,49cfca
HUN,2009,58.2,49cfca
HUN,2010,58.3,49cfca
HUN,2011,58.9,49cfca
HUN,2012,59.9,49cfca
HWW,1995,71.3793,69db85
HWW,1996,71.1025,69db85
HWW,1997,70.7687,69db85
HWW,1998,70.4892,69db85
HWW,1999,70.6711,69db85
HWW,2000,70.5498,69db85
HWW,2001,70.0225,69db85
HWW,2002,69.8488,69db85
HWW,2003,69.6453,69db85
HWW,2004,69.613,69db85
HWW,2005,69.622,69db85
HWW,2006,69.6967,69db85
HWW,2007,69.82,69db85
HWW,2008,69.8801,69db85
HWW,2009,69.3644,69db85
HWW,2010,69.0013,69db85
HWW,2011,68.8168,69db85
HWW,2012,68.8758,69db85
IDN,1995,83.3,01d2b2
IDN,1996,84.4,01d2b2
IDN,1997,83.1,01d2b2
IDN,1998,81.2,01d2b2
IDN,1999,84.7,01d2b2
IDN,2000,84.8,01d2b2
IDN,2001,84.8,01d2b2
IDN,2002,84.9,01d2b2
IDN,2003,85,01d2b2
IDN,2004,85.2,01d2b2
IDN,2005,85.4,01d2b2
IDN,2006,85.1,01d2b2
IDN,2007,84.8,01d2b2
IDN,2008,84.3,01d2b2
IDN,2009,84.7,01d2b2
IDN,2010,84.5,01d2b2
IDN,2011,84.5,01d2b2
IDN,2012,84.4,01d2b2
IND,1995,84,caba0e
IND,1996,83.8,caba0e
IND,1997,83.5,caba0e
IND,1998,83.3,caba0e
IND,1999,83,caba0e
IND,2000,82.8,caba0e
IND,2001,82.9,caba0e
IND,2002,83,caba0e
IND,2003,83.1,caba0e
IND,2004,83.2,caba0e
IND,2005,83.3,caba0e
IND,2006,82.8,caba0e
IND,2007,82.3,caba0e
IND,2008,81.8,caba0e
IND,2009,81.3,caba0e
IND,2010,80.8,caba0e
IND,2011,80.8,caba0e
IND,2012,80.9,caba0e
IRL,1995,68.2,6bfada
IRL,1996,68.4,6bfada
IRL,1997,68.4,6bfada
IRL,1998,69.6,6bfada
IRL,1999,70.5,6bfada
IRL,2000,71.3,6bfada
IRL,2001,71.2,6bfada
IRL,2002,70.8,6bfada
IRL,2003,70.7,6bfada
IRL,2004,71.3,6bfada
IRL,2005,72.5,6bfada
IRL,2006,73.3,6bfada
IRL,2007,73.3,6bfada
IRL,2008,72.5,6bfada
IRL,2009,70.6,6bfada
IRL,2010,69,6bfada
IRL,2011,68.2,6bfada
IRL,2012,67.9,6bfada
IRN,1995,76,65b54b
IRN,1996,74.7,65b54b
IRN,1997,74.4,65b54b
IRN,1998,74.1,65b54b
IRN,1999,73.8,65b54b
IRN,2000,73.7,65b54b
IRN,2001,73.7,65b54b
IRN,2002,73.7,65b54b
IRN,2003,73.9,65b54b
IRN,2004,74.1,65b54b
IRN,2005,74.4,65b54b
IRN,2006,73.3,65b54b
IRN,2007,72.4,65b54b
IRN,2008,70.4,65b54b
IRN,2009,71.1,65b54b
IRN,2010,71.9,65b54b
IRN,2011,72.5,65b54b
IRN,2012,73.1,65b54b
IRQ,1995,70.7,6dcf08
IRQ,1996,70.6,6dcf08
IRQ,1997,70.4,6dcf08
IRQ,1998,70.3,6dcf08
IRQ,1999,70.1,6dcf08
IRQ,2000,69.9,6dcf08
IRQ,2001,69.7,6dcf08
IRQ,2002,69.4,6dcf08
IRQ,2003,69.2,6dcf08
IRQ,2004,68.9,6dcf08
IRQ,2005,69.1,6dcf08
IRQ,2006,69.1,6dcf08
IRQ,2007,69.3,6dcf08
IRQ,2008,69.2,6dcf08
IRQ,2009,69.3,6dcf08
IRQ,2010,69.5,6dcf08
IRQ,2011,69.6,6dcf08
IRQ,2012,69.7,6dcf08
ISL,1995,81.8,c0e277
ISL,1996,80.3,c0e277
ISL,1997,80.3,c0e277
ISL,1998,81.4,c0e277
ISL,1999,82,c0e277
ISL,2000,82.2,c0e277
ISL,2001,82,c0e277
ISL,2002,81.1,c0e277
ISL,2003,80.3,c0e277
ISL,2004,79.4,c0e277
ISL,2005,80.2,c0e277
ISL,2006,81.7,c0e277
ISL,2007,81.5,c0e277
ISL,2008,80.8,c0e277
ISL,2009,78.5,c0e277
ISL,2010,78.6,c0e277
ISL,2011,77.9,c0e277
ISL,2012,77.3,c0e277
ISR,1995,62.8,05f5ff
ISR,1996,61.9,05f5ff
ISR,1997,61.2,05f5ff
ISR,1998,60.9,05f5ff
ISR,1999,60.7,05f5ff
ISR,2000,60.6,05f5ff
ISR,2001,60.5,05f5ff
ISR,2002,60,05f5ff
ISR,2003,60,05f5ff
ISR,2004,60.6,05f5ff
ISR,2005,60.7,05f5ff
ISR,2006,61.2,05f5ff
ISR,2007,62,05f5ff
ISR,2008,62.3,05f5ff
ISR,2009,61.9,05f5ff
ISR,2010,62.3,05f5ff
ISR,2011,62.5,05f5ff
ISR,2012,69.5,05f5ff
ITA,1995,62,e37227
ITA,1996,61.8,e37227
ITA,1997,61.6,e37227
ITA,1998,61.6,e37227
ITA,1999,61.4,e37227
ITA,2000,61.2,e37227
ITA,2001,61,e37227
ITA,2002,61.3,e37227
ITA,2003,61.7,e37227
ITA,2004,61.9,e37227
ITA,2005,61.1,e37227
ITA,2006,61,e37227
ITA,2007,60.6,e37227
ITA,2008,60.6,e37227
ITA,2009,59.8,e37227
ITA,2010,59.3,e37227
ITA,2011,58.9,e37227
ITA,2012,59.4,e37227
JAM,1995,80.1,18951a
JAM,1996,79.6,18951a
JAM,1997,79.1,18951a
JAM,1998,78.6,18951a
JAM,1999,78.1,18951a
JAM,2000,77.7,18951a
JAM,2001,77.4,18951a
JAM,2002,77,18951a
