,CountryName,Year,Value,CountryCode,hash
28.1975,Barbados,1975,82.30736,28,93409a
29.1975,Brunei Darussalam,1975,58.09149,29,d1a713
31.1975,Botswana,1975,15.14465,31,180c89
33.1975,Canada,1975,91.92276,33,cd6a7b
36.1975,Chile,1975,58.55136,36,349507
39.1975,Cameroon,1975,7.47777,39,73a7dd
40.1975,"Congo, Rep.",1975,27.96121,40,c0faa9
41.1975,Colombia,1975,38.37329,41,2f7373
44.1975,Costa Rica,1975,42.98002,44,1bf429
45.1975,Cuba,1975,34.90304,45,c484b1
48.1975,Cyprus,1975,61.26596,48,852add
49.1975,Czech Republic,1975,89.14342,49,1fef42
51.1975,Djibouti,1975,3.97037,51,60a8b0
52.1975,Dominica,1975,89.92126,52,bc1cd4
55.1975,Algeria,1975,10.55351,55,bd6acc
56.1975,Ecuador,1975,34.80214,56,09f199
57.1975,"Egypt, Arab Rep.",1975,25.13812,57,ff11f8
58.1975,Euro area,1975,81.58881378,58,a356c2
60.1975,Spain,1975,65.78767,60,20a8df
64.1975,Fiji,1975,66.5603,64,bbb7ef
65.1975,France,1975,86.42538,65,e3772a
69.1975,United Kingdom,1975,82.23694,69,976912
71.1975,Ghana,1975,28.99233,71,317dba
73.1975,"Gambia, The",1975,5.61039,73,541212
76.1975,Greece,1975,65.45798,76,4902a4
79.1975,Guatemala,1975,11.39708,79,11760e
82.1975,"Hong Kong SAR, China",1975,43.30003,82,85a72d
86.1975,Hungary,1975,70.53163,86,f14e46
87.1975,Indonesia,1975,16.54375,87,35536a
89.1975,India,1975,15.91957,89,967ce3
90.1975,Ireland,1975,89.05658,90,eb2131
91.1975,"Iran, Islamic Rep.",1975,31.56078,91,e3f25e
92.1975,Iraq,1975,20.25793,92,1aed9e
93.1975,Iceland,1975,73.33027,93,b3c92e
94.1975,Israel,1975,80.25583,94,4c197d
95.1975,Italy,1975,63.69326,95,ad79ef
96.1975,Jamaica,1975,60.04574,96,5eedd6
97.1975,Jordan,1975,48.54455,97,674027
98.1975,Japan,1975,92.8278,98,fcf29f
100.1975,Kenya,1975,15.95367,100,a84f56
103.1975,Kiribati,1975,11.83945,103,3f57ad
105.1975,"Korea, Rep.",1975,45.29264,105,89088f
107.1975,Kuwait,1975,53.43736,107,93295b
110.1975,Liberia,1975,8.09866,110,1ed5dd
111.1975,Libya,1975,26.02679,111,55949d
115.1975,Lesotho,1975,13.71551,115,93b12b
117.1975,Luxembourg,1975,58.10497,117,507672
121.1975,Morocco,1975,8.70437,121,32e087
126.1975,Mexico,1975,24.42074,126,41937b
128.1975,Middle income,1975,30.48567009,128,bf919c
131.1975,Malta,1975,63.94657,131,1a591a
133.1975,Middle East & North Africa (developing only),1975,22.47125053,133,aaed09
135.1975,Mongolia,1975,77.81349,135,f54da3
139.1975,Mauritius,1975,34.1993,139,26160d
140.1975,Malawi,1975,6.23956,140,0ce65b
142.1975,North America,1975,74.88938141,142,247ce5
145.1975,Niger,1975,0.914,145,6687e1
147.1975,Nicaragua,1975,23.83912,147,481264
148.1975,Netherlands,1975,80.90563,148,fb61c8
149.1975,Norway,1975,90.03537,149,988455
150.1975,Nepal,1975,4.07227,150,0e1d58
151.1975,New Zealand,1975,81.07524,151,a2238e
152.1975,Oman,1975,0.27686,152,c14c36
153.1975,Pakistan,1975,8.40656,153,82d220
154.1975,Panama,1975,56.48186,154,1e36b3
155.1975,Peru,1975,65.12814,155,36c572
158.1975,Papua New Guinea,1975,6.57295,158,fbaa3c
162.1975,Portugal,1975,49.63862,162,a49519
163.1975,Paraguay,1975,19.14265,163,71a452
164.1975,Pacific island small states,1975,59.37862015,164,ebe9cb
166.1975,Qatar,1975,50.91631,166,83ef3e
170.1975,South Asia,1975,14.87094975,170,edef51
175.1975,Solomon Islands,1975,5.13265,175,ecae78
176.1975,Sierra Leone,1975,7.59181,176,50df2d
177.1975,El Salvador,1975,26.39141,177,259a6e
183.1975,Suriname,1975,50.57267,183,b17fc6
186.1975,Sweden,1975,82.57186,186,72ddd2
187.1975,Swaziland,1975,25.5203,187,c985df
189.1975,Seychelles,1975,44.07799,189,3d2d7b
190.1975,Syrian Arab Republic,1975,26.52865,190,48a9fd
193.1975,Togo,1975,6.34206,193,30949d
194.1975,Thailand,1975,20.09726,194,a2b7c1
198.1975,Tonga,1975,79.74978,198,e8a123
200.1975,Tunisia,1975,13.43885,200,edf404
203.1975,Tanzania,1975,1.91569,203,7e380b
204.1975,Uganda,1975,2.01544,204,e92904
209.1975,St. Vincent and the Grenadines,1975,32.74908,209,68d122
210.1975,"Venezuela, RB",1975,46.79425,210,6cba5d
213.1975,Vanuatu,1975,8.20963,213,d16ad2
215.1975,Samoa,1975,69.22764,215,f56806
218.1975,"Congo, Dem. Rep.",1975,8.12701,218,7c927d
220.1975,Zimbabwe,1975,7.22557,220,5922f5
2.1976,Andorra,1976,47.37527,2,9d3bd1
3.1976,Afghanistan,1976,3.10106,3,c69153
5.1976,Albania,1976,79.95532,5,79b9d2
6.1976,United Arab Emirates,1976,25.97091,6,d115b8
7.1976,Argentina,1976,58.87794,7,354bf9
12.1976,Austria,1976,84.30612,12,593905
14.1976,Burundi,1976,1.39696,14,461758
15.1976,Belgium,1976,82.22174,15,5cb4c9
17.1976,Burkina Faso,1976,1.11379,17,e71b56
18.1976,Bangladesh,1976,8.74367,18,fa6c37
19.1976,Bulgaria,1976,90.04382,19,5c7772
20.1976,Bahrain,1976,59.11794,20,3ae11c
23.1976,Belarus,1976,98.04929,23,027a12
25.1976,Bermuda,1976,87.82275,25,027ed3
28.1976,Barbados,1976,83.09085,28,93409a
29.1976,Brunei Darussalam,1976,61.06755,29,d1a713
31.1976,Botswana,1976,17.22317,31,180c89
32.1976,Central African Republic,1976,2.81114,32,dba867
33.1976,Canada,1976,91.12559,33,cd6a7b
36.1976,Chile,1976,59.05819,36,349507
37.1976,China,1976,45.73606,37,d2eaf2
39.1976,Cameroon,1976,8.43686,39,73a7dd
40.1976,"Congo, Rep.",1976,31.82027,40,c0faa9
41.1976,Colombia,1976,39.29391,41,2f7373
44.1976,Costa Rica,1976,43.79101,44,1bf429
48.1976,Cyprus,1976,66.48416,48,852add
49.1976,Czech Republic,1976,92.2089,49,1fef42
51.1976,Djibouti,1976,3.21526,51,60a8b0
52.1976,Dominica,1976,87.31173,52,bc1cd4
55.1976,Algeria,1976,12.43335,55,bd6acc
56.1976,Ecuador,1976,38.57995,56,09f199
57.1976,"Egypt, Arab Rep.",1976,27.59995,57,ff11f8
58.1976,Euro area,1976,82.74871826,58,a356c2
60.1976,Spain,1976,71.22847,60,20a8df
63.1976,Finland,1976,94.27665,63,c909b1
64.1976,Fiji,1976,70.76621,64,bbb7ef
67.1976,"Micronesia, Fed. Sts.",1976,161.05238,67,03e386
68.1976,Gabon,1976,20.11296,68,a06dcd
69.1976,United Kingdom,1976,83.11575,69,976912
71.1976,Ghana,1976,28.6861,71,317dba
73.1976,"Gambia, The",1976,6.03469,73,541212
74.1976,Guinea-Bissau,1976,1.71344,74,b07cb9
75.1976,Equatorial Guinea,1976,3.51773,75,80eaf3
76.1976,Greece,1976,68.59731,76,4902a4
79.1976,Guatemala,1976,12.52311,79,11760e
81.1976,Guyana,1976,73.78933,81,bc88a2
82.1976,"Hong Kong SAR, China",1976,46.69919,82,85a72d
86.1976,Hungary,1976,72.61465,86,f14e46
87.1976,Indonesia,1976,17.25252,87,35536a
89.1976,India,1976,16.11273,89,967ce3
90.1976,Ireland,1976,91.39564,90,eb2131
91.1976,"Iran, Islamic Rep.",1976,33.938,91,e3f25e
92.1976,Iraq,1976,21.52719,92,1aed9e
93.1976,Iceland,1976,74.94816,93,b3c92e
94.1976,Israel,1976,80.52522,94,4c197d
95.1976,Italy,1976,66.67686,95,ad79ef
96.1976,Jamaica,1976,62.55957,96,5eedd6
97.1976,Jordan,1976,54.64413,97,674027
98.1976,Japan,1976,93.49919,98,fcf29f
105.1976,"Korea, Rep.",1976,49.52628,105,89088f
107.1976,Kuwait,1976,55.96286,107,93295b
110.1976,Liberia,1976,6.95974,110,1ed5dd
111.1976,Libya,1976,34.58201,111,55949d
114.1976,Sri Lanka,1976,49.31762,114,197042
115.1976,Lesotho,1976,14.78556,115,93b12b
117.1976,Luxembourg,1976,59.08677,117,507672
121.1976,Morocco,1976,10.75322,121,32e087
126.1976,Mexico,1976,26.59685,126,41937b
128.1976,Middle income,1976,32.46498108,128,bf919c
130.1976,Mali,1976,3.73058,130,daa6a4
131.1976,Malta,1976,67.46362,131,1a591a
132.1976,Myanmar,1976,18.49697,132,928b7c
133.1976,Middle East & North Africa (developing only),1976,24.62462997,133,aaed09
135.1976,Mongolia,1976,78.29775,135,f54da3
139.1976,Mauritius,1976,36.65752,139,26160d
140.1976,Malawi,1976,6.39769,140,0ce65b
142.1976,North America,1976,78.58506012,142,247ce5
145.1976,Niger,1976,1.06143,145,6687e1
148.1976,Netherlands,1976,85.48967,148,fb61c8
149.1976,Norway,1976,88.09791,149,988455
150.1976,Nepal,1976,4.50878,150,0e1d58
151.1976,New Zealand,1976,82.99036,151,a2238e
152.1976,Oman,1976,0.39499,152,c14c36
153.1976,Pakistan,1976,8.28121,153,82d220
154.1976,Panama,1976,59.05153,154,1e36b3
155.1976,Peru,1976,73.5658,155,36c572
158.1976,Papua New Guinea,1976,6.65963,158,fbaa3c
162.1976,Portugal,1976,55.24929,162,a49519
163.1976,Paraguay,1976,20.27702,163,71a452
164.1976,Pacific island small states,1976,61.32028961,164,ebe9cb
166.1976,Qatar,1976,69.00543,166,83ef3e
169.1976,Rwanda,1976,3.33896,169,7266a1
170.1976,South Asia,1976,14.91806984,170,edef51
176.1976,Sierra Leone,1976,7.96924,176,50df2d
177.1976,El Salvador,1976,28.82873,177,259a6e
179.1976,Somalia,1976,2.94679,179,4dfdf1
183.1976,Suriname,1976,50.66949,183,b17fc6
186.1976,Sweden,1976,81.77442,186,72ddd2
187.1976,Swaziland,1976,26.84842,187,c985df
189.1976,Seychelles,1976,36.42384,189,3d2d7b
190.1976,Syrian Arab Republic,1976,28.22648,190,48a9fd
193.1976,Togo,1976,8.40829,193,30949d
194.1976,Thailand,1976,22.31519,194,a2b7c1
200.1976,Tunisia,1976,14.29127,200,edf404
201.1976,Turkey,1976,20.08991,201,d7153e
203.1976,Tanzania,1976,2.1642,203,7e380b
204.1976,Uganda,1976,2.48994,204,e92904
209.1976,St. Vincent and the Grenadines,1976,33.55523,209,68d122
212.1976,Vietnam,1976,36.06361,212,681101
213.1976,Vanuatu,1976,9.16542,213,d16ad2
215.1976,Samoa,1976,69.16656,215,f56806
218.1976,"Congo, Dem. Rep.",1976,8.9695,218,7c927d
220.1976,Zimbabwe,1976,7.33398,220,5922f5
3.1977,Afghanistan,1977,3.70201,3,c69153
6.1977,United Arab Emirates,1977,29.40876,6,d115b8
7.1977,Argentina,1977,59.21064,7,354bf9
10.1977,Antigua and Barbuda,1977,87.10776,10,530670
14.1977,Burundi,1977,1.48129,14,461758
15.1977,Belgium,1977,84.6947,15,5cb4c9
16.1977,Benin,1977,5.02055,16,373616
17.1977,Burkina Faso,1977,1.12924,17,e71b56
18.1977,Bangladesh,1977,7.45129,18,fa6c37
19.1977,Bulgaria,1977,93.66472,19,5c7772
20.1977,Bahrain,1977,59.80612,20,3ae11c
23.1977,Belarus,1977,97.59236,23,027a12
25.1977,Bermuda,1977,98.35261,25,027ed3
28.1977,Barbados,1977,83.99543,28,93409a
29.1977,Brunei Darussalam,1977,59.71872,29,d1a713
30.1977,Bhutan,1977,1.25714,30,bb2254
31.1977,Botswana,1977,18.81452,31,180c89
32.1977,Central African Republic,1977,2.94386,32,dba867
33.1977,Canada,1977,90.85057,33,cd6a7b
36.1977,Chile,1977,60.46358,36,349507
37.1977,China,1977,47.85338,37,d2eaf2
39.1977,Cameroon,1977,9.6263,39,73a7dd
40.1977,"Congo, Rep.",1977,37.89224,40,c0faa9
41.1977,Colombia,1977,41.57224,41,2f7373
44.1977,Costa Rica,1977,45.11449,44,1bf429
48.1977,Cyprus,1977,67.1797,48,852add
49.1977,Czech Republic,1977,95.14422,49,1fef42
52.1977,Dominica,1977,87.96151,52,bc1cd4
55.1977,Algeria,1977,14.94171,55,bd6acc
56.1977,Ecuador,1977,41.67042,56,09f199
57.1977,"Egypt, Arab Rep.",1977,30.46488,57,ff11f8
58.1977,Euro area,1977,84.03340149,58,a356c2
60.1977,Spain,1977,75.28427,60,20a8df
63.1977,Finland,1977,96.93542,63,c909b1
64.1977,Fiji,1977,73.52685,64,bbb7ef
65.1977,France,1977,85.90338,65,e3772a
67.1977,"Micronesia, Fed. Sts.",1977,157.52254,67,03e386
68.1977,Gabon,1977,21.26305,68,a06dcd
69.1977,United Kingdom,1977,83.59862,69,976912
71.1977,Ghana,1977,28.77982,71,317dba
73.1977,"Gambia, The",1977,7.09069,73,541212
74.1977,Guinea-Bissau,1977,1.91389,74,b07cb9
76.1977,Greece,1977,70.67295,76,4902a4
77.1977,Grenada,1977,79.44812,77,dbf2a2
79.1977,Guatemala,1977,13.26845,79,11760e
82.1977,"Hong Kong SAR, China",1977,48.88882,82,85a72d
86.1977,Hungary,1977,74.87769,86,f14e46
87.1977,Indonesia,1977,17.92279,87,35536a
89.1977,India,1977,16.61008,89,967ce3
90.1977,Ireland,1977,93.00377,90,eb2131
91.1977,"Iran, Islamic Rep.",1977,36.09005,91,e3f25e
92.1977,Iraq,1977,24.05762,92,1aed9e
93.1977,Iceland,1977,78.47693,93,b3c92e
94.1977,Israel,1977,80.79615,94,4c197d
95.1977,Italy,1977,68.48526,95,ad79ef
96.1977,Jamaica,1977,63.02527,96,5eedd6
97.1977,Jordan,1977,60.13185,97,674027
98.1977,Japan,1977,94.10511,98,fcf29f
103.1977,Kiribati,1977,14.3555,103,3f57ad
105.1977,"Korea, Rep.",1977,53.86042,105,89088f
107.1977,Kuwait,1977,65.49343,107,93295b
108.1977,Lao PDR,1977,7.63919,108,ed2615
111.1977,Libya,1977,42.37645,111,55949d
112.1977,St. Lucia,1977,34.61486,112,b17b65
115.1977,Lesotho,1977,15.65356,115,93b12b
117.1977,Luxembourg,1977,60.45577,117,507672
121.1977,Morocco,1977,11.7081,121,32e087
126.1977,Mexico,1977,32.07766,126,41937b
128.1977,Middle income,1977,34.21730042,128,bf919c
131.1977,Malta,1977,64.46898,131,1a591a
132.1977,Myanmar,1977,17.34959,132,928b7c
133.1977,Middle East & North Africa (developing only),1977,26.83429909,133,aaed09
137.1977,Mozambique,1977,1.63785,137,a40a9b
139.1977,Mauritius,1977,43.70546,139,26160d
140.1977,Malawi,1977,7.00685,140,0ce65b
142.1977,North America,1977,82.29405975,142,247ce5
145.1977,Niger,1977,1.32441,145,6687e1
146.1977,Nigeria,1977,4.96853,146,9742d0
147.1977,Nicaragua,1977,29.1597,147,481264
148.1977,Netherlands,1977,87.4939,148,fb61c8
149.1977,Norway,1977,89.12932,149,988455
150.1977,Nepal,1977,5.31199,150,0e1d58
151.1977,New Zealand,1977,82.60841,151,a2238e
152.1977,Oman,1977,0.84273,152,c14c36
153.1977,Pakistan,1977,8.53282,153,82d220
154.1977,Panama,1977,61.88243,154,1e36b3
155.1977,Peru,1977,48.02074,155,36c572
158.1977,Papua New Guinea,1977,6.54643,158,fbaa3c
162.1977,Portugal,1977,57.31928,162,a49519
163.1977,Paraguay,1977,22.20282,163,71a452
164.1977,Pacific island small states,1977,63.40711975,164,ebe9cb
166.1977,Qatar,1977,62.16852,166,83ef3e
169.1977,Rwanda,1977,3.63455,169,7266a1
170.1977,South Asia,1977,15.21730995,170,edef51
176.1977,Sierra Leone,1977,8.34043,176,50df2d
177.1977,El Salvador,1977,29.54805,177,259a6e
179.1977,Somalia,1977,1.42343,179,4dfdf1
182.1977,Sao Tome and Principe,1977,25.39819,182,6ddcb9
183.1977,Suriname,1977,49.43387,183,b17fc6
186.1977,Sweden,1977,81.00023,186,72ddd2
187.1977,Swaziland,1977,29.48342,187,c985df
190.1977,Syrian Arab Republic,1977,29.98446,190,48a9fd
193.1977,Togo,1977,9.94503,193,30949d
194.1977,Thailand,1977,24.3898,194,a2b7c1
199.1977,Trinidad and Tobago,1977,56.5208,199,4d206a
200.1977,Tunisia,1977,15.32209,200,edf404
201.1977,Turkey,1977,21.48407,201,d7153e
203.1977,Tanzania,1977,2.22913,203,7e380b
204.1977,Uganda,1977,2.57418,204,e92904
212.1977,Vietnam,1977,36.80668,212,681101
213.1977,Vanuatu,1977,10.65771,213,d16ad2
215.1977,Samoa,1977,74.54509,215,f56806
218.1977,"Congo, Dem. Rep.",1977,10.19732,218,7c927d
220.1977,Zimbabwe,1977,7.50208,220,5922f5
3.1978,Afghanistan,1978,4.02832,3,c69153
5.1978,Albania,1978,81.77395,5,79b9d2
6.1978,United Arab Emirates,1978,33.14113,6,d115b8
7.1978,Argentina,1978,59.35585,7,354bf9
10.1978,Antigua and Barbuda,1978,58.22201,10,530670
14.1978,Burundi,1978,1.53855,14,461758
15.1978,Belgium,1978,87.55957,15,5cb4c9
19.1978,Bulgaria,1978,91.34764,19,5c7772
20.1978,Bahrain,1978,63.2162,20,3ae11c
23.1978,Belarus,1978,97.68326,23,027a12
25.1978,Bermuda,1978,97.04836,25,027ed3
28.1978,Barbados,1978,89.5299,28,93409a
29.1978,Brunei Darussalam,1978,60.43488,29,d1a713
31.1978,Botswana,1978,18.93417,31,180c89
32.1978,Central African Republic,1978,4.16101,32,dba867
33.1978,Canada,1978,89.9461,33,cd6a7b
34.1978,Switzerland,1978,85.40289,34,77dcd8
36.1978,Chile,1978,61.89597,36,349507
37.1978,China,1978,46.66399,37,d2eaf2
39.1978,Cameroon,1978,10.58899,39,73a7dd
40.1978,"Congo, Rep.",1978,42.16141,40,c0faa9
41.1978,Colombia,1978,41.19785,41,2f7373
45.1978,Cuba,1978,62.011,45,c484b1
48.1978,Cyprus,1978,66.11761,48,852add
49.1978,Czech Republic,1978,96.79366,49,1fef42
52.1978,Dominica,1978,81.06713,52,bc1cd4
53.1978,Denmark,1978,93.97057,53,89da12
55.1978,Algeria,1978,18.42487,55,bd6acc
56.1978,Ecuador,1978,43.99782,56,09f199
57.1978,"Egypt, Arab Rep.",1978,32.08973,57,ff11f8
58.1978,Euro area,1978,84.74373627,58,a356c2
60.1978,Spain,1978,77.47304,60,20a8df
63.1978,Finland,1978,99.23628,63,c909b1
64.1978,Fiji,1978,75.66158,64,bbb7ef
65.1978,France,1978,85.57544,65,e3772a
68.1978,Gabon,1978,23.57917,68,a06dcd
69.1978,United Kingdom,1978,83.34366,69,976912
71.1978,Ghana,1978,29.12614,71,317dba
73.1978,"Gambia, The",1978,7.61213,73,541212
74.1978,Guinea-Bissau,1978,1.74326,74,b07cb9
76.1978,Greece,1978,72.58888,76,4902a4
77.1978,Grenada,1978,82.63878,77,dbf2a2
79.1978,Guatemala,1978,16.16236,79,11760e
82.1978,"Hong Kong SAR, China",1978,52.38214,82,85a72d
86.1978,Hungary,1978,77.64221,86,f14e46
87.1978,Indonesia,1978,19.29629,87,35536a
89.1978,India,1978,16.99979,89,967ce3
90.1978,Ireland,1978,93.85315,90,eb2131
92.1978,Iraq,1978,27.40827,92,1aed9e
94.1978,Israel,1978,81.66518,94,4c197d
95.1978,Italy,1978,69.91788,95,ad79ef
97.1978,Jordan,1978,65.5211,97,674027
98.1978,Japan,1978,94.49117,98,fcf29f
103.1978,Kiribati,1978,19.8946,103,3f57ad
105.1978,"Korea, Rep.",1978,57.92098,105,89088f
107.1978,Kuwait,1978,69.18721,107,93295b
108.1978,Lao PDR,1978,10.37912,108,ed2615
110.1978,Liberia,1978,11.7986,110,1ed5dd
111.1978,Libya,1978,48.37595,111,55949d
115.1978,Lesotho,1978,15.77972,115,93b12b
117.1978,Luxembourg,1978,61.34489,117,507672
121.1978,Morocco,1978,13.17327,121,32e087
126.1978,Mexico,1978,34.44567,126,41937b
128.1978,Middle income,1978,35.00091171,128,bf919c
130.1978,Mali,1978,4.87269,130,daa6a4
131.1978,Malta,1978,64.09979,131,1a591a
132.1978,Myanmar,1978,17.14482,132,928b7c
133.1978,Middle East & North Africa (developing only),1978,28.77235985,133,aaed09
137.1978,Mozambique,1978,1.7673,137,a40a9b
139.1978,Mauritius,1978,46.4674,139,26160d
140.1978,Malawi,1978,7.32291,140,0ce65b
142.1978,North America,1978,85.68151855,142,247ce5
145.1978,Niger,1978,1.59369,145,6687e1
146.1978,Nigeria,1978,6.26586,146,9742d0
148.1978,Netherlands,1978,88.94463,148,fb61c8
149.1978,Norway,1978,90.76475,149,988455
150.1978,Nepal,1978,6.194,150,0e1d58
152.1978,Oman,1978,1.65113,152,c14c36
153.1978,Pakistan,1978,8.63436,153,82d220
154.1978,Panama,1978,64.35741,154,1e36b3
155.1978,Peru,1978,52.3533,155,36c572
162.1978,Portugal,1978,59.34969,162,a49519
163.1978,Paraguay,1978,23.77845,163,71a452
164.1978,Pacific island small states,1978,64.30988312,164,ebe9cb
166.1978,Qatar,1978,65.47489,166,83ef3e
169.1978,Rwanda,1978,3.82695,169,7266a1
170.1978,South Asia,1978,15.52443981,170,edef51
173.1978,Senegal,1978,7.14145,173,d8973b
176.1978,Sierra Leone,1978,8.58831,176,50df2d
177.1978,El Salvador,1978,31.57591,177,259a6e
179.1978,Somalia,1978,1.38567,179,4dfdf1
183.1978,Suriname,1978,52.08824,183,b17fc6
186.1978,Sweden,1978,83.7546,186,72ddd2
189.1978,Seychelles,1978,47.24693,189,3d2d7b
190.1978,Syrian Arab Republic,1978,31.87925,190,48a9fd
193.1978,Togo,1978,11.59198,193,30949d
194.1978,Thailand,1978,25.15605,194,a2b7c1
198.1978,Tonga,1978,86.24914,198,e8a123
200.1978,Tunisia,1978,16.50446,200,edf404
201.1978,Turkey,1978,22.77169,201,d7153e
203.1978,Tanzania,1978,2.2584,203,7e380b
204.1978,Uganda,1978,2.64651,204,e92904
206.1978,Uruguay,1978,61.71831,206,66b989
207.1978,United States,1978,85.1963,207,768685
213.1978,Vanuatu,1978,11.02701,213,d16ad2
215.1978,Samoa,1978,73.31505,215,f56806
218.1978,"Congo, Dem. Rep.",1978,11.64127,218,7c927d
220.1978,Zimbabwe,1978,7.28973,220,5922f5
5.1979,Albania,1979,83.65687,5,79b9d2
6.1979,United Arab Emirates,1979,37.35242,6,d115b8
7.1979,Argentina,1979,58.9953,7,354bf9
14.1979,Burundi,1979,1.62633,14,461758
15.1979,Belgium,1979,89.21889,15,5cb4c9
17.1979,Burkina Faso,1979,1.41146,17,e71b56
18.1979,Bangladesh,1979,6.98972,18,fa6c37
19.1979,Bulgaria,1979,88.5818,19,5c7772
20.1979,Bahrain,1979,63.27912,20,3ae11c
23.1979,Belarus,1979,98.24385,23,027a12
25.1979,Bermuda,1979,95.84093,25,027ed3
28.1979,Barbados,1979,91.1249,28,93409a
29.1979,Brunei Darussalam,1979,61.68869,29,d1a713
31.1979,Botswana,1979,19.26779,31,180c89
32.1979,Central African Republic,1979,4.34062,32,dba867
33.1979,Canada,1979,88.84327,33,cd6a7b
34.1979,Switzerland,1979,87.41017,34,77dcd8
36.1979,Chile,1979,64.5463,36,349507
37.1979,China,1979,42.96824,37,d2eaf2
39.1979,Cameroon,1979,11.26823,39,73a7dd
40.1979,"Congo, Rep.",1979,45.08619,40,c0faa9
41.1979,Colombia,1979,41.80147,41,2f7373
44.1979,Costa Rica,1979,49.45382,44,1bf429
45.1979,Cuba,1979,68.57941,45,c484b1
48.1979,Cyprus,1979,66.8355,48,852add
49.1979,Czech Republic,1979,97.91882,49,1fef42
52.1979,Dominica,1979,82.38193,52,bc1cd4
53.1979,Denmark,1979,96.20031,53,89da12
55.1979,Algeria,1979,21.18523,55,bd6acc
56.1979,Ecuador,1979,48.39736,56,09f199
57.1979,"Egypt, Arab Rep.",1979,33.58385,57,ff11f8
58.1979,Euro area,1979,85.26415253,58,a356c2
60.1979,Spain,1979,81.02124,60,20a8df
63.1979,Finland,1979,102.10953,63,c909b1
65.1979,France,1979,85.87095,65,e3772a
68.1979,Gabon,1979,22.58823,68,a06dcd
69.1979,United Kingdom,1979,83.33144,69,976912
71.1979,Ghana,1979,29.25807,71,317dba
73.1979,"Gambia, The",1979,7.45328,73,541212
74.1979,Guinea-Bissau,1979,1.78436,74,b07cb9
76.1979,Greece,1979,73.39488,76,4902a4
77.1979,Grenada,1979,83.78124,77,dbf2a2
79.1979,Guatemala,1979,16.73436,79,11760e
82.1979,"Hong Kong SAR, China",1979,56.99156,82,85a72d
86.1979,Hungary,1979,81.21632,86,f14e46
90.1979,Ireland,1979,94.07588,90,eb2131
92.1979,Iraq,1979,30.55472,92,1aed9e
94.1979,Israel,1979,83.31695,94,4c197d
95.1979,Italy,1979,70.33399,95,ad79ef
96.1979,Jamaica,1979,67.14872,96,5eedd6
97.1979,Jordan,1979,70.32284,97,674027
98.1979,Japan,1979,94.45684,98,fcf29f
103.1979,Kiribati,1979,24.79002,103,3f57ad
105.1979,"Korea, Rep.",1979,62.84975,105,89088f
107.1979,Kuwait,1979,72.21728,107,93295b
108.1979,Lao PDR,1979,12.77968,108,ed2615
110.1979,Liberia,1979,12.50383,110,1ed5dd
111.1979,Libya,1979,54.87912,111,55949d
115.1979,Lesotho,1979,19.07459,115,93b12b
117.1979,Luxembourg,1979,62.22047,117,507672
121.1979,Morocco,1979,14.82758,121,32e087
126.1979,Mexico,1979,36.77296,126,41937b
128.1979,Middle income,1979,36.79547882,128,bf919c
130.1979,Mali,1979,5.37534,130,daa6a4
131.1979,Malta,1979,62.63555,131,1a591a
133.1979,Middle East & North Africa (developing only),1979,30.28745079,133,aaed09
135.1979,Mongolia,1979,84.25096,135,f54da3
137.1979,Mozambique,1979,2.26261,137,a40a9b
139.1979,Mauritius,1979,48.21026,139,26160d
140.1979,Malawi,1979,7.75293,140,0ce65b
141.1979,Malaysia,1979,43.51639,141,ff3ea3
142.1979,North America,1979,79.8483963,142,247ce5
145.1979,Niger,1979,1.80868,145,6687e1
146.1979,Nigeria,1979,7.44171,146,9742d0
147.1979,Nicaragua,1979,32.55962,147,481264
148.1979,Netherlands,1979,89.09681,148,fb61c8
149.1979,Norway,1979,93.86785,149,988455
150.1979,Nepal,1979,7.88054,150,0e1d58
151.1979,New Zealand,1979,82.57533,151,a2238e
152.1979,Oman,1979,2.66343,152,c14c36
153.1979,Pakistan,1979,8.60908,153,82d220
154.1979,Panama,1979,65.1851,154,1e36b3
155.1979,Peru,1979,54.42898,155,36c572
162.1979,Portugal,1979,55.15546,162,a49519
164.1979,Pacific island small states,1979,65.20384216,164,ebe9cb
166.1979,Qatar,1979,69.92671,166,83ef3e
169.1979,Rwanda,1979,3.9605,169,7266a1
170.1979,South Asia,1979,16.13899994,170,edef51
171.1979,Saudi Arabia,1979,20.00631,171,6f49c3
